PubMedID,Matched_Protein_Id,Matched_Protein_Name,Other_protein,True_UniProtIDs,Label,Sentence
36381074,P05231,Interleukin-6,coagulation factors,,FP,"To investigate the effects of ultrasound-guided lumbar-sciatic nerve block and epidural anesthesia on the levels of inflammatory factors such as Interleukin-6 (IL6), Interleukin-8 (IL-8), Tumor necrosis factor-a (TNF-α) and coagulation factors in peripheral blood of elderly patients after hip arthroplasty to provides reference value for the choice of intraoperative anesthesia."
36381411,P60568,Interleukin-2,il-2,P60568,TP,"Interleukin-2 (IL-2) can be used as an adjuvant therapy when pegylated interferon alpha (Peg-IFN-α) does not effectively promote hepatitis B surface antigen (HBsAg) loss, but the relevant timing, kinetic patterns, and prognostic associations of this intervention are unclear."
36381411,P60568,Interleukin-2,interferon alpha,,FP,"Interleukin-2 (IL-2) can be used as an adjuvant therapy when pegylated interferon alpha (Peg-IFN-α) does not effectively promote hepatitis B surface antigen (HBsAg) loss, but the relevant timing, kinetic patterns, and prognostic associations of this intervention are unclear."
36381411,P60568,Interleukin-2,hepatitis b surface antigen,,FP,"Interleukin-2 (IL-2) can be used as an adjuvant therapy when pegylated interferon alpha (Peg-IFN-α) does not effectively promote hepatitis B surface antigen (HBsAg) loss, but the relevant timing, kinetic patterns, and prognostic associations of this intervention are unclear."
36381411,P60568,Interleukin-2,hbsag,,FP,"Interleukin-2 (IL-2) can be used as an adjuvant therapy when pegylated interferon alpha (Peg-IFN-α) does not effectively promote hepatitis B surface antigen (HBsAg) loss, but the relevant timing, kinetic patterns, and prognostic associations of this intervention are unclear."
36381625,P04141,Granulocyte-macrophage colony-stimulating factor,sargramostim,P04141,TP,"Sargramostim (yeast-derived, glycosylated recombinant human granulocyte-macrophage colony-stimulating factor [rhu GM-CSF]) augments innate and adaptive immune responses and accelerates hematopoietic recovery of chemotherapy-induced neutropenia."
36381625,P04141,Granulocyte-macrophage colony-stimulating factor,human granulocyte-macrophage colony-stimulating factor,,FP,"Sargramostim (yeast-derived, glycosylated recombinant human granulocyte-macrophage colony-stimulating factor [rhu GM-CSF]) augments innate and adaptive immune responses and accelerates hematopoietic recovery of chemotherapy-induced neutropenia."
36381625,P04141,Granulocyte-macrophage colony-stimulating factor,rhu gm-csf,,FP,"Sargramostim (yeast-derived, glycosylated recombinant human granulocyte-macrophage colony-stimulating factor [rhu GM-CSF]) augments innate and adaptive immune responses and accelerates hematopoietic recovery of chemotherapy-induced neutropenia."
36382130,P05231,Interleukin-6,il-6,P05231,TP,Targeting interleukin-6 (IL-6) was shown to counteract donor-specific antibody production and antibody-mediated rejection (AMR) activity.
36382130,P05231,Interleukin-6,donor-specific antibody,,FP,Targeting interleukin-6 (IL-6) was shown to counteract donor-specific antibody production and antibody-mediated rejection (AMR) activity.
36383175,P05231,Interleukin-6,interleukin-6 receptor,,FP,"To study the longitudinal effects of both glucocorticoids and tocilizumab, an interleukin-6 receptor inhibitor, on hemoglobin A We analyzed patients with complete data from the Giant Cell Arteritis Clinical Research Study (GiACTA) to investigate the impact of both glycemic and nonglycemic factors on changes in HbA In 209 patients, the median HbA Tocilizumab treatment was associated with a substantial reduction in HbA"
36383175,P05231,Interleukin-6,hemoglobin a,,FP,"To study the longitudinal effects of both glucocorticoids and tocilizumab, an interleukin-6 receptor inhibitor, on hemoglobin A We analyzed patients with complete data from the Giant Cell Arteritis Clinical Research Study (GiACTA) to investigate the impact of both glycemic and nonglycemic factors on changes in HbA In 209 patients, the median HbA Tocilizumab treatment was associated with a substantial reduction in HbA"
36383175,P05231,Interleukin-6,nonglycemic factors,,FP,"To study the longitudinal effects of both glucocorticoids and tocilizumab, an interleukin-6 receptor inhibitor, on hemoglobin A We analyzed patients with complete data from the Giant Cell Arteritis Clinical Research Study (GiACTA) to investigate the impact of both glycemic and nonglycemic factors on changes in HbA In 209 patients, the median HbA Tocilizumab treatment was associated with a substantial reduction in HbA"
36384284,P15692,Vascular endothelial growth factor A,vegf-a,,FP,"Pulmonary hypertension (PH) is associated with increased expression of VEGF-A (vascular endothelial growth factor A) and its receptor, VEGFR2 (vascular endothelial growth factor 2), but whether and how activation of VEGF-A signal participates in the pathogenesis of PH is unclear."
36384284,P15692,Vascular endothelial growth factor A,vegfr2,,FP,"Pulmonary hypertension (PH) is associated with increased expression of VEGF-A (vascular endothelial growth factor A) and its receptor, VEGFR2 (vascular endothelial growth factor 2), but whether and how activation of VEGF-A signal participates in the pathogenesis of PH is unclear."
36384284,P15692,Vascular endothelial growth factor A,vascular endothelial growth factor 2,,FP,"Pulmonary hypertension (PH) is associated with increased expression of VEGF-A (vascular endothelial growth factor A) and its receptor, VEGFR2 (vascular endothelial growth factor 2), but whether and how activation of VEGF-A signal participates in the pathogenesis of PH is unclear."
36384284,P15692,Vascular endothelial growth factor A,ph,,FP,"Pulmonary hypertension (PH) is associated with increased expression of VEGF-A (vascular endothelial growth factor A) and its receptor, VEGFR2 (vascular endothelial growth factor 2), but whether and how activation of VEGF-A signal participates in the pathogenesis of PH is unclear."
36389810,P01375,Tumor necrosis factor,tnf,P01375,TP,"Tumor necrosis factor (TNF), a crucial cytokine, has important research value in post-stroke neuroinflammation (PSN)."
36389810,P01375,Tumor necrosis factor,cytokine,,FP,"Tumor necrosis factor (TNF), a crucial cytokine, has important research value in post-stroke neuroinflammation (PSN)."
36389831,P01375,Tumor necrosis factor,tnf,P01375,TP,"In view of the crucial role of tumor necrosis factor (TNF) in joint destruction, TNF inhibitors, including neutralizing anti-TNF antibodies and soluble TNF receptor constructs, are commonly used therapeutics for the treatment of arthropathies like rheumatoid arthritis (RA)."
36389831,P01375,Tumor necrosis factor,anti-tnf antibodies,,FP,"In view of the crucial role of tumor necrosis factor (TNF) in joint destruction, TNF inhibitors, including neutralizing anti-TNF antibodies and soluble TNF receptor constructs, are commonly used therapeutics for the treatment of arthropathies like rheumatoid arthritis (RA)."
36389831,P01375,Tumor necrosis factor,tnf receptor constructs,,FP,"In view of the crucial role of tumor necrosis factor (TNF) in joint destruction, TNF inhibitors, including neutralizing anti-TNF antibodies and soluble TNF receptor constructs, are commonly used therapeutics for the treatment of arthropathies like rheumatoid arthritis (RA)."
36398208,P22301,Interleukin-10,il-10,P22301,TP,To explore the effects of Huhuang Burn Liniment on wound healing and levels of interleukin-10 (IL-10) and matrix metalloproteinase-9 (MMP-9) in patients with mixed hemorrhoids.
36398208,P22301,Interleukin-10,matrix metalloproteinase-9,,FP,To explore the effects of Huhuang Burn Liniment on wound healing and levels of interleukin-10 (IL-10) and matrix metalloproteinase-9 (MMP-9) in patients with mixed hemorrhoids.
36398208,P22301,Interleukin-10,mmp-9,,FP,To explore the effects of Huhuang Burn Liniment on wound healing and levels of interleukin-10 (IL-10) and matrix metalloproteinase-9 (MMP-9) in patients with mixed hemorrhoids.
36401769,P01375,Tumor necrosis factor,tnf,P01375,TP,Published data on the safety of biologics other than tumor necrosis factor (TNF) inhibitors during pregnancy are limited.
36407356,P05112,Interleukin-4,il-4,P05112,TP,"Interleukin-4 (IL-4) plays a central role in the humoral immune defense against nematode parasite infections, inducing IgE switch and regulation of worm expulsion from the intestines."
36407356,P05112,Interleukin-4,ige,,FP,"Interleukin-4 (IL-4) plays a central role in the humoral immune defense against nematode parasite infections, inducing IgE switch and regulation of worm expulsion from the intestines."
36407356,P05112,Interleukin-4,worm,,FP,"Interleukin-4 (IL-4) plays a central role in the humoral immune defense against nematode parasite infections, inducing IgE switch and regulation of worm expulsion from the intestines."
36410873,P40933,Interleukin-15,pleiotropic cytokine type i,,FP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36410873,P40933,Interleukin-15,alpha-helical bundle cytokine,,FP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36410873,P40933,Interleukin-15,il-2,P60568,TP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36410873,P40933,Interleukin-15,il-4,P05112,TP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36410873,P40933,Interleukin-15,il-7,P13232,TP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36410873,P40933,Interleukin-15,il-9,,FP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36410873,P40933,Interleukin-15,il-21,,FP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36410873,P40933,Interleukin-15,common cytokine receptor,,FP,"Interleukin-15 is a pleiotropic cytokine type I four alpha-helical bundle cytokine that along with IL-2, IL-4, IL-7, IL-9, and IL-21 shares the common cytokine receptor γ chain, γ"
36413036,P22301,Interleukin-10,il-10,P22301,TP,Is interleukin-10 (IL-10) anti-fibrotic in endometriosis?
36414191,O95760,Interleukin-33,il-33,O95760,TP,"Interleukin-33 (IL-33), which promotes M2 macrophage development, may influence the control of viruses, such as Theiler's Murine Encephalomyelitis Virus (TMEV) that infect macrophages."
36420493,P60568,Interleukin-2,il-2,P60568,TP,"Interleukin-2 (IL-2) signals influence various lymphocyte subsets during differentiation, immune responses and homeostasis."
36425526,Q969D9,Thymic stromal lymphopoietin,human monoclonal antibody,,FP,"Tezepelumab is a human monoclonal antibody that blocks thymic stromal lymphopoietin, an epithelial-cell-derived cytokine implicated in the pathogenesis of asthma."
36425526,Q969D9,Thymic stromal lymphopoietin,epithelial-cell-derived cytokine,,FP,"Tezepelumab is a human monoclonal antibody that blocks thymic stromal lymphopoietin, an epithelial-cell-derived cytokine implicated in the pathogenesis of asthma."
36426912,P01375,Tumor necrosis factor,acyl-coa synthetase long chain family member 4,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,glycosylation end-product specific receptor,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,ferritin heavy chain 1,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,gpx4,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,"glutathione peroxidase 4; il, interleukin; insr,",,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,insulin receptor,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,map1lc3b,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,microtubule associated protein 1 light chain 3 beta,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,myeloperoxidase,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,prrs,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,sqstm1,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,sequestosome 1,,FP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36426912,P01375,Tumor necrosis factor,tnf,P01375,TP,"5-HETE, 5-hydroxyeicosatetraenoic acid; ACSL4, acyl-CoA synthetase long chain family member 4; AP, acute pancreatitis; ATG, autophagy related; AGER, advanced glycosylation end-product specific receptor; DAMPs, danger/damage-associated molecular patterns; FTH1, ferritin heavy chain 1; GPX4, glutathione peroxidase 4; IL, interleukin; INSR, insulin receptor; MAP1LC3B, microtubule associated protein 1 light chain 3 beta; MDA, malondialdehyde; MPO, myeloperoxidase; PRRs, pattern recognition receptors; PUFA, polyunsaturated fatty acid; RNAi, RNA interference; SQSTM1, sequestosome 1; TNF, tumor necrosis factor; TLR, toll like receptor."
36428547,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,Granulocyte colony-stimulating factor (G-CSF) has been suggested to be closely associated with neutrophilic asthma pathogenesis.
36431254,P01375,Tumor necrosis factor,covid-19,,FP,"Growing research data suggests that the severity of COVID-19 is linked with higher levels of inflammatory mediators, such as cytokines, chemokines, tumor necrosis factor, C-reactive protein, ferritin, and D-dimers."
36431254,P01375,Tumor necrosis factor,inflammatory mediators,,FP,"Growing research data suggests that the severity of COVID-19 is linked with higher levels of inflammatory mediators, such as cytokines, chemokines, tumor necrosis factor, C-reactive protein, ferritin, and D-dimers."
36431254,P01375,Tumor necrosis factor,cytokines,,FP,"Growing research data suggests that the severity of COVID-19 is linked with higher levels of inflammatory mediators, such as cytokines, chemokines, tumor necrosis factor, C-reactive protein, ferritin, and D-dimers."
36431254,P01375,Tumor necrosis factor,chemokines,,FP,"Growing research data suggests that the severity of COVID-19 is linked with higher levels of inflammatory mediators, such as cytokines, chemokines, tumor necrosis factor, C-reactive protein, ferritin, and D-dimers."
36431254,P01375,Tumor necrosis factor,c-reactive protein,,FP,"Growing research data suggests that the severity of COVID-19 is linked with higher levels of inflammatory mediators, such as cytokines, chemokines, tumor necrosis factor, C-reactive protein, ferritin, and D-dimers."
36431254,P01375,Tumor necrosis factor,ferritin,,FP,"Growing research data suggests that the severity of COVID-19 is linked with higher levels of inflammatory mediators, such as cytokines, chemokines, tumor necrosis factor, C-reactive protein, ferritin, and D-dimers."
36434394,P05231,Interleukin-6,il-6,P05231,TP,A label-free and specific FRET-based interleukin-6 (IL-6) aptasensor was developed using a DNA aptamer modified with nitrogen-doped carbon quantum dots (NCDs) and gold nanoparticles (AuNPs) as a donor-quencher pair.
36434500,P60568,Interleukin-2,il-2,P60568,TP,"We assessed the relationships between levels of preoperative thyroid hormone (TH), cortisol, interleukin-2 (IL-2), and procalcitonin (PCT) and postoperative delirium (POD) in acute type A aortic dissection (ATAAD) patients receiving modified triple-branched stent-graft (MTBSG) implant surgeries."
36434500,P60568,Interleukin-2,procalcitonin,,FP,"We assessed the relationships between levels of preoperative thyroid hormone (TH), cortisol, interleukin-2 (IL-2), and procalcitonin (PCT) and postoperative delirium (POD) in acute type A aortic dissection (ATAAD) patients receiving modified triple-branched stent-graft (MTBSG) implant surgeries."
36434500,P60568,Interleukin-2,pct,,FP,"We assessed the relationships between levels of preoperative thyroid hormone (TH), cortisol, interleukin-2 (IL-2), and procalcitonin (PCT) and postoperative delirium (POD) in acute type A aortic dissection (ATAAD) patients receiving modified triple-branched stent-graft (MTBSG) implant surgeries."
36439267,P01375,Tumor necrosis factor,tace,,FP,"Tumor necrosis factor (TNF)-α converting enzyme (TACE) is a key metalloprotease mediating ectodomain shedding of a variety of inflammatory mediators, substrates, and growth factors."
36439267,P01375,Tumor necrosis factor,metalloprotease,,FP,"Tumor necrosis factor (TNF)-α converting enzyme (TACE) is a key metalloprotease mediating ectodomain shedding of a variety of inflammatory mediators, substrates, and growth factors."
36439267,P01375,Tumor necrosis factor,inflammatory mediators,,FP,"Tumor necrosis factor (TNF)-α converting enzyme (TACE) is a key metalloprotease mediating ectodomain shedding of a variety of inflammatory mediators, substrates, and growth factors."
36439267,P01375,Tumor necrosis factor,growth factors,,FP,"Tumor necrosis factor (TNF)-α converting enzyme (TACE) is a key metalloprotease mediating ectodomain shedding of a variety of inflammatory mediators, substrates, and growth factors."
36443294,P60568,Interleukin-2,low-dose interleukin-2,,FP,"Despite early clinical successes, the mechanisms of action of low-dose interleukin-2 (LD-IL-2) immunotherapy remain only partly understood."
36443294,P60568,Interleukin-2,ld-il-2,,FP,"Despite early clinical successes, the mechanisms of action of low-dose interleukin-2 (LD-IL-2) immunotherapy remain only partly understood."
36444287,P05231,Interleukin-6,multiple factors,,FP,"Postoperative delirium (POD) is very common in the elderly surgical population, and its occurrence is associated with multiple factors such as preoperative, intraoperative, and postoperative factors, and the increase of serum inflammatory markers such as C-reactive protein (CRP) and interleukin-6 (IL-6) is considered to be associated with the occurrence of POD, but the results of multiple studies are inconsistent."
36444287,P05231,Interleukin-6,serum inflammatory markers,,FP,"Postoperative delirium (POD) is very common in the elderly surgical population, and its occurrence is associated with multiple factors such as preoperative, intraoperative, and postoperative factors, and the increase of serum inflammatory markers such as C-reactive protein (CRP) and interleukin-6 (IL-6) is considered to be associated with the occurrence of POD, but the results of multiple studies are inconsistent."
36444287,P05231,Interleukin-6,c-reactive protein,,FP,"Postoperative delirium (POD) is very common in the elderly surgical population, and its occurrence is associated with multiple factors such as preoperative, intraoperative, and postoperative factors, and the increase of serum inflammatory markers such as C-reactive protein (CRP) and interleukin-6 (IL-6) is considered to be associated with the occurrence of POD, but the results of multiple studies are inconsistent."
36444287,P05231,Interleukin-6,crp,,FP,"Postoperative delirium (POD) is very common in the elderly surgical population, and its occurrence is associated with multiple factors such as preoperative, intraoperative, and postoperative factors, and the increase of serum inflammatory markers such as C-reactive protein (CRP) and interleukin-6 (IL-6) is considered to be associated with the occurrence of POD, but the results of multiple studies are inconsistent."
36444287,P05231,Interleukin-6,il-6,P05231,TP,"Postoperative delirium (POD) is very common in the elderly surgical population, and its occurrence is associated with multiple factors such as preoperative, intraoperative, and postoperative factors, and the increase of serum inflammatory markers such as C-reactive protein (CRP) and interleukin-6 (IL-6) is considered to be associated with the occurrence of POD, but the results of multiple studies are inconsistent."
36448366,P14210,Hepatocyte growth factor,hepatocyte growth factor receptor,,FP,Hepatocyte growth factor receptor (HGFR or Met) upregulation has been proven to play important roles in non-small cell lung carcinoma (NSCLC).
36448366,P14210,Hepatocyte growth factor,hgfr,,FP,Hepatocyte growth factor receptor (HGFR or Met) upregulation has been proven to play important roles in non-small cell lung carcinoma (NSCLC).
36449214,Q14116,Interleukin-18,β-adrenergic receptors,,FP,"Rapid over-activation of β-adrenergic receptors (β-AR) following acute stress initiates cardiac inflammation and injury by activating interleukin-18 (IL-18), however, the process of inflammation cascades has not been fully illustrated."
36449214,Q14116,Interleukin-18,il-18,Q14116,TP,"Rapid over-activation of β-adrenergic receptors (β-AR) following acute stress initiates cardiac inflammation and injury by activating interleukin-18 (IL-18), however, the process of inflammation cascades has not been fully illustrated."
36450532,P01375,Tumor necrosis factor,ox40,,FP,"OX40, a member of the tumor necrosis factor (TNF) receptor superfamily, is induced on activated T cells."
36450532,P01375,Tumor necrosis factor,tumor necrosis factor (tnf) receptor superfamily,,FP,"OX40, a member of the tumor necrosis factor (TNF) receptor superfamily, is induced on activated T cells."
36453709,P05231,Interleukin-6,il-6,P05231,TP,Interleukin-6 (IL-6) is a cytokine critical for innate and adaptive immune responses.
36453709,P05231,Interleukin-6,cytokine,,FP,Interleukin-6 (IL-6) is a cytokine critical for innate and adaptive immune responses.
36453710,P05231,Interleukin-6,il-6,P05231,TP,"Interleukin-6 (IL-6), a multifunctional proinflammatory cytokine, plays a key role in T cell activation, survival, and differentiation."
36453710,P05231,Interleukin-6,multifunctional proinflammatory cytokine,,FP,"Interleukin-6 (IL-6), a multifunctional proinflammatory cytokine, plays a key role in T cell activation, survival, and differentiation."
36458916,P04141,Granulocyte-macrophage colony-stimulating factor,gm-csf,P04141,TP,"Granulocyte-macrophage colony-stimulating factor (GM-CSF), a protein produced in the lung, is essential for pulmonary host defense and alveolar integrity."
36463491,Q969D9,Thymic stromal lymphopoietin,alarmin cytokines thymic stromal lymphopoietin,,FP,"The alarmin cytokines thymic stromal lymphopoietin (TSLP), interleukin (IL)-33, and IL-25 are epithelial cell-derived mediators that contribute to the pathobiology and pathophysiology of asthma."
36463491,Q969D9,Thymic stromal lymphopoietin,tslp,Q969D9,TP,"The alarmin cytokines thymic stromal lymphopoietin (TSLP), interleukin (IL)-33, and IL-25 are epithelial cell-derived mediators that contribute to the pathobiology and pathophysiology of asthma."
36463491,Q969D9,Thymic stromal lymphopoietin,interleukin,,FP,"The alarmin cytokines thymic stromal lymphopoietin (TSLP), interleukin (IL)-33, and IL-25 are epithelial cell-derived mediators that contribute to the pathobiology and pathophysiology of asthma."
36463491,Q969D9,Thymic stromal lymphopoietin,il-25,,FP,"The alarmin cytokines thymic stromal lymphopoietin (TSLP), interleukin (IL)-33, and IL-25 are epithelial cell-derived mediators that contribute to the pathobiology and pathophysiology of asthma."
36463491,Q969D9,Thymic stromal lymphopoietin,epithelial cell-derived mediators,,FP,"The alarmin cytokines thymic stromal lymphopoietin (TSLP), interleukin (IL)-33, and IL-25 are epithelial cell-derived mediators that contribute to the pathobiology and pathophysiology of asthma."
36463660,P22301,Interleukin-10,il-10,P22301,TP,Interleukin-10 (IL-10) is an anti-inflammatory cytokine with potent deactivating properties on macrophages and T cells; and plays an important role in atherosclerotic plaque maturation and rupture.
